Random seed, 13, training time, 4566.377451658249, optimization time, 0
Random seed, 34, training time, 4502.193080663681, optimization time, 0
Random seed, 15, training time, 4660.726465702057, optimization time, 0
Random seed, 2, training time, 4921.948716878891, optimization time, 0
Random seed, 43, training time, 4919.7668442726135, optimization time, 0
Random seed, 22, training time, 5009.656187772751, optimization time, 0
Random seed, 17, training time, 5039.304490804672, optimization time, 0
Random seed, 48, training time, 4967.4349908828735, optimization time, 0
Random seed, 49, training time, 4921.307728052139, optimization time, 0
Random seed, 36, training time, 4994.93039560318, optimization time, 0
Random seed, 33, training time, 5043.457031011581, optimization time, 0
Random seed, 21, training time, 5175.843177556992, optimization time, 0
Random seed, 27, training time, 5057.309846639633, optimization time, 0
Random seed, 4, training time, 5173.077459335327, optimization time, 0
Random seed, 10, training time, 5252.758859395981, optimization time, 0
Random seed, 3, training time, 5337.2212064266205, optimization time, 0
Random seed, 50, training time, 5199.975665569305, optimization time, 0
Random seed, 8, training time, 5344.7810089588165, optimization time, 0
Random seed, 39, training time, 5321.169814825058, optimization time, 0
Random seed, 41, training time, 5262.853512048721, optimization time, 0
Random seed, 47, training time, 5228.432373762131, optimization time, 0
Random seed, 24, training time, 5340.15004324913, optimization time, 0
Random seed, 32, training time, 5300.350692510605, optimization time, 0
Random seed, 6, training time, 5481.52282333374, optimization time, 0
Random seed, 5, training time, 5468.990207195282, optimization time, 0
Random seed, 45, training time, 5301.628325462341, optimization time, 0
Random seed, 20, training time, 5438.1015911102295, optimization time, 0
Random seed, 28, training time, 5405.9423060417175, optimization time, 0
Random seed, 23, training time, 5466.047988176346, optimization time, 0
Random seed, 30, training time, 5628.236877918243, optimization time, 0
Random seed, 37, training time, 5664.5233545303345, optimization time, 0
Random seed, 9, training time, 5729.604147434235, optimization time, 0
Random seed, 26, training time, 5742.875874996185, optimization time, 0
Random seed, 18, training time, 5764.2790949344635, optimization time, 0
Random seed, 14, training time, 5896.508015632629, optimization time, 0
Random seed, 16, training time, 5964.711170911789, optimization time, 0
Random seed, 38, training time, 5830.250836610794, optimization time, 0
Random seed, 44, training time, 5849.169949531555, optimization time, 0
Random seed, 19, training time, 5967.930308818817, optimization time, 0
Random seed, 7, training time, 5977.127564907074, optimization time, 0
Random seed, 12, training time, 6000.215684175491, optimization time, 0
Random seed, 1, training time, 6114.047800064087, optimization time, 0
Random seed, 46, training time, 6029.3894057273865, optimization time, 0
Random seed, 42, training time, 6062.421554803848, optimization time, 0
Random seed, 11, training time, 6188.540534496307, optimization time, 0
Random seed, 40, training time, 6144.184500694275, optimization time, 0
Random seed, 31, training time, 6393.757683515549, optimization time, 0
Random seed, 35, training time, 6505.07874584198, optimization time, 0
Random seed, 29, training time, 6860.605709314346, optimization time, 0
Random seed, 25, training time, 7358.152458429337, optimization time, 0
