Random seed, 34, training time, 652.5697648525238, optimization time, 0
Random seed, 6, training time, 704.1155543327332, optimization time, 0
Random seed, 37, training time, 740.6006393432617, optimization time, 0
Random seed, 2, training time, 773.1758899688721, optimization time, 0
Random seed, 24, training time, 685.9955971240997, optimization time, 0
Random seed, 26, training time, 689.9064733982086, optimization time, 0
Random seed, 30, training time, 736.9993734359741, optimization time, 0
Random seed, 36, training time, 746.3717792034149, optimization time, 0
Random seed, 41, training time, 753.038907289505, optimization time, 0
Random seed, 14, training time, 782.5752227306366, optimization time, 0
Random seed, 13, training time, 787.3678753376007, optimization time, 0
Random seed, 15, training time, 769.8386423587799, optimization time, 0
Random seed, 3, training time, 814.1909584999084, optimization time, 0
Random seed, 5, training time, 800.1453685760498, optimization time, 0
Random seed, 42, training time, 765.4864225387573, optimization time, 0
Random seed, 43, training time, 771.8722822666168, optimization time, 0
Random seed, 4, training time, 806.8913991451263, optimization time, 0
Random seed, 35, training time, 837.2395675182343, optimization time, 0
Random seed, 10, training time, 849.7966299057007, optimization time, 0
Random seed, 32, training time, 831.3240745067596, optimization time, 0
Random seed, 31, training time, 827.0327789783478, optimization time, 0
Random seed, 27, training time, 803.3575391769409, optimization time, 0
Random seed, 33, training time, 857.2462961673737, optimization time, 0
Random seed, 17, training time, 863.6854681968689, optimization time, 0
Random seed, 47, training time, 854.7937033176422, optimization time, 0
Random seed, 38, training time, 889.6400992870331, optimization time, 0
Random seed, 40, training time, 868.5586183071136, optimization time, 0
Random seed, 21, training time, 853.182386636734, optimization time, 0
Random seed, 11, training time, 909.5342662334442, optimization time, 0
Random seed, 18, training time, 883.2357127666473, optimization time, 0
Random seed, 9, training time, 910.0392773151398, optimization time, 0
Random seed, 49, training time, 842.9889979362488, optimization time, 0
Random seed, 29, training time, 901.1342618465424, optimization time, 0
Random seed, 46, training time, 886.4690465927124, optimization time, 0
Random seed, 8, training time, 920.8878326416016, optimization time, 0
Random seed, 45, training time, 898.7032763957977, optimization time, 0
Random seed, 1, training time, 951.2360804080963, optimization time, 0
Random seed, 20, training time, 887.0021002292633, optimization time, 0
Random seed, 7, training time, 944.4474534988403, optimization time, 0
Random seed, 12, training time, 950.1248111724854, optimization time, 0
Random seed, 25, training time, 898.0272629261017, optimization time, 0
Random seed, 39, training time, 960.5149691104889, optimization time, 0
Random seed, 44, training time, 941.6886143684387, optimization time, 0
Random seed, 19, training time, 936.8099827766418, optimization time, 0
Random seed, 22, training time, 939.9438486099243, optimization time, 0
Random seed, 23, training time, 947.4282269477844, optimization time, 0
Random seed, 48, training time, 962.4871664047241, optimization time, 0
Random seed, 16, training time, 1030.7495784759521, optimization time, 0
Random seed, 28, training time, 1093.7674520015717, optimization time, 0
