Random seed, 11, training time, 143.75458192825317, optimization time, 9084.783317565918
Random seed, 20, training time, 138.99115800857544, optimization time, 9761.84181189537
Random seed, 23, training time, 152.42548179626465, optimization time, 9930.392038345337
Random seed, 26, training time, 155.88173174858093, optimization time, 10047.422509431839
Random seed, 4, training time, 139.49382519721985, optimization time, 10164.451195716858
Random seed, 38, training time, 156.23406076431274, optimization time, 10675.128498315811
Random seed, 44, training time, 154.0710380077362, optimization time, 10809.766138076782
Random seed, 33, training time, 155.94476628303528, optimization time, 10746.82770204544
Random seed, 46, training time, 158.4965374469757, optimization time, 10966.795943260193
Random seed, 48, training time, 163.36585927009583, optimization time, 11182.310984611511
Random seed, 47, training time, 170.45822739601135, optimization time, 11171.196510076523
Random seed, 31, training time, 165.4194016456604, optimization time, 11477.86744761467
Random seed, 35, training time, 147.08479571342468, optimization time, 11599.245449781418
Random seed, 37, training time, 158.38471841812134, optimization time, 11728.640862464905
Random seed, 36, training time, 175.89839053153992, optimization time, 11722.430356740952
Random seed, 3, training time, 155.75903487205505, optimization time, 11878.513664960861
Random seed, 1, training time, 172.28509140014648, optimization time, 12068.78211426735
Random seed, 32, training time, 145.8573408126831, optimization time, 11960.686028718948
Random seed, 25, training time, 168.43194437026978, optimization time, 12150.409370660782
Random seed, 14, training time, 178.43608570098877, optimization time, 12227.167703866959
Random seed, 39, training time, 145.290057182312, optimization time, 12389.03111577034
Random seed, 13, training time, 162.12334299087524, optimization time, 12503.622813224792
Random seed, 22, training time, 158.81748294830322, optimization time, 12354.623392820358
Random seed, 49, training time, 179.13646936416626, optimization time, 12526.63298034668
Random seed, 15, training time, 182.6256124973297, optimization time, 12798.566504240036
Random seed, 17, training time, 186.83606910705566, optimization time, 12901.096607208252
Random seed, 8, training time, 172.66561913490295, optimization time, 12743.218477487564
Random seed, 16, training time, 186.15019345283508, optimization time, 13009.36727976799
Random seed, 5, training time, 145.44991159439087, optimization time, 13100.321463108063
Random seed, 28, training time, 161.68172454833984, optimization time, 13130.037184000015
Random seed, 12, training time, 158.71413278579712, optimization time, 13116.122227668762
Random seed, 6, training time, 166.9041497707367, optimization time, 13106.580254793167
Random seed, 34, training time, 148.55981755256653, optimization time, 13215.180384635925
Random seed, 50, training time, 156.12999486923218, optimization time, 13151.732849121094
Random seed, 43, training time, 190.1807506084442, optimization time, 13319.376135349274
Random seed, 18, training time, 171.4952266216278, optimization time, 13442.798207521439
Random seed, 2, training time, 151.35681343078613, optimization time, 13541.021629333496
Random seed, 21, training time, 169.32481503486633, optimization time, 13577.878671169281
Random seed, 9, training time, 158.44664335250854, optimization time, 14058.070118904114
Random seed, 27, training time, 156.02994322776794, optimization time, 13940.29762172699
Random seed, 42, training time, 169.48667907714844, optimization time, 14290.526180028915
Random seed, 30, training time, 165.87506580352783, optimization time, 14372.097030878067
Random seed, 19, training time, 150.94052457809448, optimization time, 14563.440547943115
Random seed, 10, training time, 165.87163543701172, optimization time, 14647.877137184143
Random seed, 41, training time, 158.13496136665344, optimization time, 14685.818320035934
Random seed, 29, training time, 189.15170907974243, optimization time, 15313.382849693298
Random seed, 45, training time, 171.33936214447021, optimization time, 15253.610242128372
Random seed, 24, training time, 165.61413669586182, optimization time, 16014.576757907867
Random seed, 7, training time, 162.9605770111084, optimization time, 16494.22953557968
Random seed, 40, training time, 219.49308729171753, optimization time, 17845.54562664032
