Random seed, 34, training time, 1868.8047468662262, optimization time, 0
Random seed, 18, training time, 1991.163691997528, optimization time, 0
Random seed, 13, training time, 1999.2328479290009, optimization time, 0
Random seed, 17, training time, 1980.302104473114, optimization time, 0
Random seed, 15, training time, 2077.5416123867035, optimization time, 0
Random seed, 2, training time, 2088.3529567718506, optimization time, 0
Random seed, 37, training time, 2060.692734003067, optimization time, 0
Random seed, 41, training time, 2130.2084307670593, optimization time, 0
Random seed, 4, training time, 2187.4158465862274, optimization time, 0
Random seed, 42, training time, 2147.2569880485535, optimization time, 0
Random seed, 19, training time, 2147.5977251529694, optimization time, 0
Random seed, 9, training time, 2201.7024309635162, optimization time, 0
Random seed, 26, training time, 2162.0407531261444, optimization time, 0
Random seed, 33, training time, 2208.2986488342285, optimization time, 0
Random seed, 49, training time, 2136.73175573349, optimization time, 0
Random seed, 3, training time, 2252.5298936367035, optimization time, 0
Random seed, 24, training time, 2193.645946741104, optimization time, 0
Random seed, 44, training time, 2202.546127319336, optimization time, 0
Random seed, 32, training time, 2215.900166988373, optimization time, 0
Random seed, 27, training time, 2225.346927881241, optimization time, 0
Random seed, 36, training time, 2276.2236037254333, optimization time, 0
Random seed, 47, training time, 2261.3356812000275, optimization time, 0
Random seed, 38, training time, 2296.4033205509186, optimization time, 0
Random seed, 22, training time, 2342.7208111286163, optimization time, 0
Random seed, 50, training time, 2333.82763004303, optimization time, 0
Random seed, 20, training time, 2367.5291278362274, optimization time, 0
Random seed, 39, training time, 2351.487316131592, optimization time, 0
Random seed, 21, training time, 2368.2713549137115, optimization time, 0
Random seed, 28, training time, 2399.7314269542694, optimization time, 0
Random seed, 23, training time, 2370.0030913352966, optimization time, 0
Random seed, 14, training time, 2413.326955318451, optimization time, 0
Random seed, 45, training time, 2384.2170839309692, optimization time, 0
Random seed, 7, training time, 2448.8478236198425, optimization time, 0
Random seed, 30, training time, 2432.779759168625, optimization time, 0
Random seed, 12, training time, 2452.80709028244, optimization time, 0
Random seed, 6, training time, 2455.9715282917023, optimization time, 0
Random seed, 46, training time, 2430.2702543735504, optimization time, 0
Random seed, 11, training time, 2448.1568417549133, optimization time, 0
Random seed, 10, training time, 2465.699951171875, optimization time, 0
Random seed, 8, training time, 2538.3050277233124, optimization time, 0
Random seed, 25, training time, 2498.4800679683685, optimization time, 0
Random seed, 35, training time, 2541.2309124469757, optimization time, 0
Random seed, 48, training time, 2542.3393359184265, optimization time, 0
Random seed, 29, training time, 2586.9704241752625, optimization time, 0
Random seed, 31, training time, 2627.883936882019, optimization time, 0
Random seed, 40, training time, 2680.563912630081, optimization time, 0
Random seed, 16, training time, 2724.1848475933075, optimization time, 0
Random seed, 1, training time, 2739.6446800231934, optimization time, 0
Random seed, 5, training time, 2947.1746666431427, optimization time, 0
Random seed, 43, training time, 2920.1838586330414, optimization time, 0
