Random seed, 6, training time, 1846.605633020401, optimization time, 0
Random seed, 24, training time, 1854.5944681167603, optimization time, 0
Random seed, 27, training time, 1848.7374184131622, optimization time, 0
Random seed, 36, training time, 1824.7671582698822, optimization time, 0
Random seed, 26, training time, 1943.789294719696, optimization time, 0
Random seed, 17, training time, 1996.2167930603027, optimization time, 0
Random seed, 34, training time, 1955.0515208244324, optimization time, 0
Random seed, 41, training time, 1996.0555040836334, optimization time, 0
Random seed, 2, training time, 2153.4512333869934, optimization time, 0
Random seed, 5, training time, 2187.8075802326202, optimization time, 0
Random seed, 3, training time, 2214.4580421447754, optimization time, 0
Random seed, 37, training time, 2171.718604326248, optimization time, 0
Random seed, 35, training time, 2191.423731803894, optimization time, 0
Random seed, 15, training time, 2312.5312628746033, optimization time, 0
Random seed, 43, training time, 2267.7186708450317, optimization time, 0
Random seed, 4, training time, 2567.687817335129, optimization time, 0
Random seed, 13, training time, 2498.0329802036285, optimization time, 0
Random seed, 42, training time, 2398.139078617096, optimization time, 0
Random seed, 50, training time, 2370.215333223343, optimization time, 0
Random seed, 11, training time, 2667.7483744621277, optimization time, 0
Random seed, 30, training time, 2618.9396045207977, optimization time, 0
Random seed, 33, training time, 2761.199036359787, optimization time, 0
Random seed, 10, training time, 2876.820684194565, optimization time, 0
Random seed, 18, training time, 2891.271425962448, optimization time, 0
Random seed, 47, training time, 2789.5475058555603, optimization time, 0
Random seed, 40, training time, 2858.6378331184387, optimization time, 0
Random seed, 22, training time, 2953.0647234916687, optimization time, 0
Random seed, 14, training time, 3063.2298727035522, optimization time, 0
Random seed, 49, training time, 3026.989146709442, optimization time, 0
Random seed, 21, training time, 3201.9303181171417, optimization time, 0
Random seed, 45, training time, 3082.7715227603912, optimization time, 0
Random seed, 19, training time, 3318.844108104706, optimization time, 0
Random seed, 46, training time, 3173.318531513214, optimization time, 0
Random seed, 25, training time, 3334.737827539444, optimization time, 0
Random seed, 20, training time, 3388.5121710300446, optimization time, 0
Random seed, 32, training time, 3394.4606320858, optimization time, 0
Random seed, 31, training time, 3564.1762766838074, optimization time, 0
Random seed, 23, training time, 3596.722690343857, optimization time, 0
Random seed, 39, training time, 3530.9441418647766, optimization time, 0
Random seed, 44, training time, 3517.98353767395, optimization time, 0
Random seed, 9, training time, 3743.5429379940033, optimization time, 0
Random seed, 38, training time, 3612.1240792274475, optimization time, 0
Random seed, 29, training time, 3696.326404809952, optimization time, 0
Random seed, 12, training time, 3884.2969710826874, optimization time, 0
Random seed, 8, training time, 4172.333923816681, optimization time, 0
Random seed, 16, training time, 4265.208014249802, optimization time, 0
Random seed, 7, training time, 4440.9983253479, optimization time, 0
Random seed, 1, training time, 4628.4513030052185, optimization time, 0
Random seed, 48, training time, 4659.463165044785, optimization time, 0
Random seed, 28, training time, 5216.511206626892, optimization time, 0
