Random seed, 38, training time, 38246.9057366848, optimization time, 0
Random seed, 22, training time, 39085.60206866264, optimization time, 0
Random seed, 32, training time, 39864.44436502457, optimization time, 0
Random seed, 40, training time, 40154.313324689865, optimization time, 0
Random seed, 26, training time, 40059.20317339897, optimization time, 0
Random seed, 14, training time, 41902.89875078201, optimization time, 0
Random seed, 37, training time, 41004.69489359856, optimization time, 0
Random seed, 4, training time, 41243.68443322182, optimization time, 0
Random seed, 36, training time, 41707.20536971092, optimization time, 0
Random seed, 35, training time, 42503.54814171791, optimization time, 0
Random seed, 23, training time, 43099.44394183159, optimization time, 0
Random seed, 12, training time, 42939.62989258766, optimization time, 0
Random seed, 47, training time, 43745.83060836792, optimization time, 0
Random seed, 10, training time, 43482.10156393051, optimization time, 0
Random seed, 43, training time, 43399.09422779083, optimization time, 0
Random seed, 1, training time, 44435.22478032112, optimization time, 0
Random seed, 42, training time, 44026.65548634529, optimization time, 0
Random seed, 31, training time, 43582.986807346344, optimization time, 0
Random seed, 39, training time, 42896.38511276245, optimization time, 0
Random seed, 27, training time, 42899.51895594597, optimization time, 0
Random seed, 2, training time, 44158.74750828743, optimization time, 0
Random seed, 7, training time, 44316.610547065735, optimization time, 0
Random seed, 48, training time, 45575.67885684967, optimization time, 0
Random seed, 49, training time, 45644.408400774, optimization time, 0
Random seed, 21, training time, 47156.42176628113, optimization time, 0
Random seed, 24, training time, 46768.80797958374, optimization time, 0
Random seed, 11, training time, 46220.09154343605, optimization time, 0
Random seed, 18, training time, 48344.8474316597, optimization time, 0
Random seed, 34, training time, 48214.38295698166, optimization time, 0
Random seed, 46, training time, 47843.82453298569, optimization time, 0
Random seed, 5, training time, 47507.40873336792, optimization time, 0
Random seed, 30, training time, 48067.078974723816, optimization time, 0
Random seed, 45, training time, 48691.47797012329, optimization time, 0
Random seed, 29, training time, 48839.841958761215, optimization time, 0
Random seed, 20, training time, 49040.553946495056, optimization time, 0
Random seed, 17, training time, 49721.20729112625, optimization time, 0
Random seed, 44, training time, 49186.47552084923, optimization time, 0
Random seed, 15, training time, 51318.03711295128, optimization time, 0
Random seed, 3, training time, 51416.03236532211, optimization time, 0
Random seed, 8, training time, 50641.48888134956, optimization time, 0
Random seed, 25, training time, 50815.8904299736, optimization time, 0
Random seed, 6, training time, 50499.55981349945, optimization time, 0
Random seed, 50, training time, 49629.38766884804, optimization time, 0
Random seed, 19, training time, 55187.73007965088, optimization time, 0
Random seed, 16, training time, 53349.561809539795, optimization time, 0
Random seed, 28, training time, 54039.78946733475, optimization time, 0
