Random seed, 7, training time, 1278.3968908786774, optimization time, 0
Random seed, 5, training time, 1284.7280044555664, optimization time, 0
Random seed, 22, training time, 1368.5968997478485, optimization time, 0
Random seed, 41, training time, 1309.7672674655914, optimization time, 0
Random seed, 36, training time, 1374.986009836197, optimization time, 0
Random seed, 3, training time, 1521.4988045692444, optimization time, 0
Random seed, 47, training time, 1406.5936872959137, optimization time, 0
Random seed, 25, training time, 1529.786999464035, optimization time, 0
Random seed, 13, training time, 1533.0776100158691, optimization time, 0
Random seed, 28, training time, 1554.3354184627533, optimization time, 0
Random seed, 17, training time, 1616.8560800552368, optimization time, 0
Random seed, 42, training time, 1589.4607264995575, optimization time, 0
Random seed, 2, training time, 1675.641820192337, optimization time, 0
Random seed, 40, training time, 1586.1022181510925, optimization time, 0
Random seed, 35, training time, 1636.4251651763916, optimization time, 0
Random seed, 24, training time, 1688.5353434085846, optimization time, 0
Random seed, 34, training time, 1710.318860054016, optimization time, 0
Random seed, 39, training time, 1680.0084908008575, optimization time, 0
Random seed, 43, training time, 1669.5311875343323, optimization time, 0
Random seed, 18, training time, 1763.8566370010376, optimization time, 0
Random seed, 14, training time, 1784.6050810813904, optimization time, 0
Random seed, 45, training time, 1704.4259717464447, optimization time, 0
Random seed, 49, training time, 1763.490595817566, optimization time, 0
Random seed, 38, training time, 1775.5938391685486, optimization time, 0
Random seed, 33, training time, 1851.62952709198, optimization time, 0
Random seed, 37, training time, 1804.6153945922852, optimization time, 0
Random seed, 15, training time, 1883.9413666725159, optimization time, 0
Random seed, 23, training time, 1862.093854188919, optimization time, 0
Random seed, 9, training time, 1857.8621668815613, optimization time, 0
Random seed, 29, training time, 1878.6049151420593, optimization time, 0
Random seed, 30, training time, 1877.993512392044, optimization time, 0
Random seed, 10, training time, 1901.3865683078766, optimization time, 0
Random seed, 27, training time, 1933.7383215427399, optimization time, 0
Random seed, 8, training time, 1956.8202402591705, optimization time, 0
Random seed, 50, training time, 1896.040147304535, optimization time, 0
Random seed, 31, training time, 1961.324259519577, optimization time, 0
Random seed, 21, training time, 1999.7429504394531, optimization time, 0
Random seed, 11, training time, 2011.959686756134, optimization time, 0
Random seed, 6, training time, 1993.9996287822723, optimization time, 0
Random seed, 32, training time, 1984.7918050289154, optimization time, 0
Random seed, 16, training time, 2047.5748536586761, optimization time, 0
Random seed, 46, training time, 1977.915219783783, optimization time, 0
Random seed, 19, training time, 2085.9131910800934, optimization time, 0
Random seed, 44, training time, 2067.7792587280273, optimization time, 0
Random seed, 4, training time, 2253.629395723343, optimization time, 0
Random seed, 12, training time, 2190.781677722931, optimization time, 0
Random seed, 20, training time, 2197.3610689640045, optimization time, 0
Random seed, 48, training time, 2175.645617723465, optimization time, 0
Random seed, 26, training time, 2515.660087823868, optimization time, 0
Random seed, 1, training time, 2685.1844873428345, optimization time, 0
