Random seed, 34, training time, 88.43113851547241, optimization time, 2048.8120691776276
Random seed, 17, training time, 89.09246730804443, optimization time, 2138.0115973949432
Random seed, 41, training time, 81.80010533332825, optimization time, 2103.4389588832855
Random seed, 49, training time, 97.5803062915802, optimization time, 2251.474294900894
Random seed, 15, training time, 89.94392895698547, optimization time, 2329.105820417404
Random seed, 33, training time, 86.13185620307922, optimization time, 2313.4017975330353
Random seed, 45, training time, 82.77952289581299, optimization time, 2365.295478582382
Random seed, 9, training time, 77.57730054855347, optimization time, 2421.5187695026398
Random seed, 43, training time, 98.79721760749817, optimization time, 2407.743015050888
Random seed, 36, training time, 86.73490142822266, optimization time, 2418.954788684845
Random seed, 40, training time, 78.93838238716125, optimization time, 2414.7852790355682
Random seed, 25, training time, 84.45836353302002, optimization time, 2450.9787533283234
Random seed, 37, training time, 76.76837706565857, optimization time, 2517.420418024063
Random seed, 44, training time, 91.37667775154114, optimization time, 2528.406618118286
Random seed, 5, training time, 90.75939011573792, optimization time, 2490.3430824279785
Random seed, 13, training time, 90.90618181228638, optimization time, 2490.640143632889
Random seed, 4, training time, 92.31058096885681, optimization time, 2507.819330215454
Random seed, 46, training time, 89.7637677192688, optimization time, 2545.3739354610443
Random seed, 32, training time, 116.82099318504333, optimization time, 2605.5521507263184
Random seed, 16, training time, 94.09722256660461, optimization time, 2606.2430534362793
Random seed, 42, training time, 85.22000479698181, optimization time, 2594.2997946739197
Random seed, 18, training time, 96.02402067184448, optimization time, 2582.2213401794434
Random seed, 47, training time, 85.83893060684204, optimization time, 2587.5901901721954
Random seed, 22, training time, 92.60997796058655, optimization time, 2613.827692747116
Random seed, 24, training time, 98.35794496536255, optimization time, 2632.1487040519714
Random seed, 1, training time, 86.74944019317627, optimization time, 2732.248515367508
Random seed, 11, training time, 83.54820966720581, optimization time, 2790.388181209564
Random seed, 21, training time, 99.98561215400696, optimization time, 2794.203241586685
Random seed, 19, training time, 83.90034174919128, optimization time, 2775.12357544899
Random seed, 12, training time, 83.0880959033966, optimization time, 2749.369117498398
Random seed, 20, training time, 83.95622539520264, optimization time, 2786.1740026474
Random seed, 48, training time, 96.8825364112854, optimization time, 2805.8476083278656
Random seed, 30, training time, 75.08712959289551, optimization time, 2860.9322369098663
Random seed, 6, training time, 93.90119552612305, optimization time, 2833.359278678894
Random seed, 23, training time, 101.9089617729187, optimization time, 2906.9291276931763
Random seed, 14, training time, 87.56358003616333, optimization time, 2942.868668317795
Random seed, 50, training time, 104.34640049934387, optimization time, 2914.315401315689
Random seed, 38, training time, 92.28590154647827, optimization time, 2930.966675043106
Random seed, 3, training time, 88.08566975593567, optimization time, 3045.34708237648
Random seed, 7, training time, 94.04890894889832, optimization time, 3001.745595216751
Random seed, 28, training time, 90.80996942520142, optimization time, 3012.8595898151398
Random seed, 10, training time, 101.98786354064941, optimization time, 3067.861259460449
Random seed, 39, training time, 102.26317834854126, optimization time, 3063.84504365921
Random seed, 29, training time, 89.64568257331848, optimization time, 3076.924038887024
Random seed, 2, training time, 94.62298274040222, optimization time, 3083.5155577659607
Random seed, 27, training time, 111.28181385993958, optimization time, 3080.167433977127
Random seed, 26, training time, 97.13342618942261, optimization time, 3294.888370037079
Random seed, 35, training time, 136.63901686668396, optimization time, 3605.7186987400055
Random seed, 31, training time, 94.3826208114624, optimization time, 3807.1946892738342
Random seed, 8, training time, 127.48073720932007, optimization time, 4290.220992088318
