Random seed, 47, training time, 315.2063031196594, optimization time, 0
Random seed, 35, training time, 362.18846130371094, optimization time, 0
Random seed, 22, training time, 413.0330259799957, optimization time, 0
Random seed, 3, training time, 462.48273062705994, optimization time, 0
Random seed, 24, training time, 504.6645247936249, optimization time, 0
Random seed, 36, training time, 481.73477816581726, optimization time, 0
Random seed, 25, training time, 513.7558581829071, optimization time, 0
Random seed, 37, training time, 502.8223955631256, optimization time, 0
Random seed, 11, training time, 556.9035637378693, optimization time, 0
Random seed, 17, training time, 555.4485192298889, optimization time, 0
Random seed, 2, training time, 565.7712268829346, optimization time, 0
Random seed, 34, training time, 554.9647116661072, optimization time, 0
Random seed, 23, training time, 598.6993565559387, optimization time, 0
Random seed, 5, training time, 630.3486030101776, optimization time, 0
Random seed, 14, training time, 625.1575171947479, optimization time, 0
Random seed, 27, training time, 608.2578642368317, optimization time, 0
Random seed, 41, training time, 597.387687921524, optimization time, 0
Random seed, 49, training time, 575.088609457016, optimization time, 0
Random seed, 10, training time, 659.6150119304657, optimization time, 0
Random seed, 8, training time, 679.3283636569977, optimization time, 0
Random seed, 15, training time, 668.2472987174988, optimization time, 0
Random seed, 44, training time, 659.3267920017242, optimization time, 0
Random seed, 12, training time, 683.0291976928711, optimization time, 0
Random seed, 40, training time, 652.4758133888245, optimization time, 0
Random seed, 9, training time, 699.540244102478, optimization time, 0
Random seed, 29, training time, 688.3974876403809, optimization time, 0
Random seed, 13, training time, 724.5334239006042, optimization time, 0
Random seed, 39, training time, 691.6637346744537, optimization time, 0
Random seed, 30, training time, 722.0671203136444, optimization time, 0
Random seed, 45, training time, 712.2598631381989, optimization time, 0
Random seed, 50, training time, 670.7249155044556, optimization time, 0
Random seed, 16, training time, 760.355886220932, optimization time, 0
Random seed, 4, training time, 786.1399395465851, optimization time, 0
Random seed, 20, training time, 771.252078294754, optimization time, 0
Random seed, 38, training time, 743.1729109287262, optimization time, 0
Random seed, 32, training time, 757.6717674732208, optimization time, 0
Random seed, 33, training time, 751.7245020866394, optimization time, 0
Random seed, 46, training time, 756.9822149276733, optimization time, 0
Random seed, 18, training time, 813.4580426216125, optimization time, 0
Random seed, 26, training time, 784.4412093162537, optimization time, 0
Random seed, 31, training time, 787.6858823299408, optimization time, 0
Random seed, 6, training time, 815.9479758739471, optimization time, 0
Random seed, 43, training time, 782.9417123794556, optimization time, 0
Random seed, 1, training time, 846.8648583889008, optimization time, 0
Random seed, 21, training time, 815.6437318325043, optimization time, 0
Random seed, 19, training time, 824.6972525119781, optimization time, 0
Random seed, 42, training time, 812.3113112449646, optimization time, 0
Random seed, 7, training time, 878.210905790329, optimization time, 0
Random seed, 28, training time, 916.3699855804443, optimization time, 0
Random seed, 48, training time, 911.2724184989929, optimization time, 0
Random seed, 6, training time, 338.178751707077, optimization time, 0
Random seed, 41, training time, 389.133749961853, optimization time, 0
Random seed, 17, training time, 466.3171606063843, optimization time, 0
Random seed, 13, training time, 519.2673439979553, optimization time, 0
Random seed, 22, training time, 481.73360872268677, optimization time, 0
Random seed, 47, training time, 506.13618683815, optimization time, 0
Random seed, 2, training time, 529.073540687561, optimization time, 0
Random seed, 3, training time, 532.8492939472198, optimization time, 0
Random seed, 37, training time, 504.1940393447876, optimization time, 0
Random seed, 36, training time, 519.1778419017792, optimization time, 0
Random seed, 23, training time, 594.2461674213409, optimization time, 0
Random seed, 50, training time, 581.3260128498077, optimization time, 0
Random seed, 9, training time, 609.2733013629913, optimization time, 0
Random seed, 24, training time, 614.9589715003967, optimization time, 0
Random seed, 15, training time, 640.3359980583191, optimization time, 0
Random seed, 34, training time, 566.346364736557, optimization time, 0
Random seed, 4, training time, 611.144941329956, optimization time, 0
Random seed, 25, training time, 627.8364989757538, optimization time, 0
Random seed, 49, training time, 631.1360049247742, optimization time, 0
Random seed, 8, training time, 653.0557270050049, optimization time, 0
Random seed, 10, training time, 659.7469298839569, optimization time, 0
Random seed, 27, training time, 642.4487445354462, optimization time, 0
Random seed, 39, training time, 616.4622623920441, optimization time, 0
Random seed, 14, training time, 710.755021572113, optimization time, 0
Random seed, 35, training time, 635.9819610118866, optimization time, 0
Random seed, 21, training time, 707.564302444458, optimization time, 0
Random seed, 11, training time, 706.266749382019, optimization time, 0
Random seed, 38, training time, 653.669543504715, optimization time, 0
Random seed, 12, training time, 732.8044130802155, optimization time, 0
Random seed, 20, training time, 738.2919743061066, optimization time, 0
Random seed, 26, training time, 730.8752791881561, optimization time, 0
Random seed, 29, training time, 696.0740926265717, optimization time, 0
Random seed, 5, training time, 722.3250198364258, optimization time, 0
Random seed, 18, training time, 756.5462934970856, optimization time, 0
Random seed, 42, training time, 698.9440929889679, optimization time, 0
Random seed, 1, training time, 732.7843606472015, optimization time, 0
Random seed, 19, training time, 777.7077469825745, optimization time, 0
Random seed, 43, training time, 746.3789658546448, optimization time, 0
Random seed, 7, training time, 789.200281381607, optimization time, 0
Random seed, 31, training time, 746.3528525829315, optimization time, 0
Random seed, 46, training time, 771.0558652877808, optimization time, 0
Random seed, 30, training time, 753.9083988666534, optimization time, 0
Random seed, 33, training time, 756.2986917495728, optimization time, 0
Random seed, 44, training time, 783.3952827453613, optimization time, 0
Random seed, 16, training time, 844.8089365959167, optimization time, 0
Random seed, 40, training time, 770.133465051651, optimization time, 0
Random seed, 45, training time, 821.7849454879761, optimization time, 0
Random seed, 32, training time, 822.0568771362305, optimization time, 0
Random seed, 48, training time, 870.1478831768036, optimization time, 0
Random seed, 28, training time, 1065.887619972229, optimization time, 0
