Random seed, 17, training time, 97.03089380264282, optimization time, 2689.789129972458
Random seed, 27, training time, 82.64635920524597, optimization time, 2722.2490570545197
Random seed, 43, training time, 95.7299907207489, optimization time, 2692.5658860206604
Random seed, 41, training time, 84.52950620651245, optimization time, 2738.342401742935
Random seed, 15, training time, 90.03150296211243, optimization time, 2778.324328184128
Random seed, 33, training time, 83.8586483001709, optimization time, 2783.0903475284576
Random seed, 5, training time, 91.03804683685303, optimization time, 2801.245283842087
Random seed, 44, training time, 88.82372713088989, optimization time, 2814.085844516754
Random seed, 35, training time, 92.73397016525269, optimization time, 2807.4121193885803
Random seed, 9, training time, 82.42539739608765, optimization time, 2890.254494190216
Random seed, 45, training time, 83.85923933982849, optimization time, 2855.6812295913696
Random seed, 25, training time, 89.5398268699646, optimization time, 2879.9621937274933
Random seed, 37, training time, 73.53942036628723, optimization time, 2853.5448236465454
Random seed, 49, training time, 94.28513097763062, optimization time, 2882.0649797916412
Random seed, 36, training time, 83.72222995758057, optimization time, 2926.109183549881
Random seed, 32, training time, 117.08155012130737, optimization time, 2963.8670909404755
Random seed, 11, training time, 88.84605813026428, optimization time, 3023.980124473572
Random seed, 4, training time, 94.82128596305847, optimization time, 3048.9168078899384
Random seed, 18, training time, 100.11701846122742, optimization time, 2941.687014579773
Random seed, 46, training time, 92.8223671913147, optimization time, 2970.131468296051
Random seed, 22, training time, 99.5576720237732, optimization time, 3036.698385000229
Random seed, 2, training time, 93.06140232086182, optimization time, 3084.014374732971
Random seed, 16, training time, 96.95794630050659, optimization time, 3127.609215259552
Random seed, 13, training time, 88.43035507202148, optimization time, 3156.7749528884888
Random seed, 40, training time, 81.57367324829102, optimization time, 3164.670836210251
Random seed, 1, training time, 86.89103865623474, optimization time, 3190.624747991562
Random seed, 47, training time, 83.25363254547119, optimization time, 3151.634281396866
Random seed, 6, training time, 87.55002236366272, optimization time, 3194.0846767425537
Random seed, 20, training time, 82.90871667861938, optimization time, 3167.5624928474426
Random seed, 42, training time, 87.92998790740967, optimization time, 3171.6851511001587
Random seed, 38, training time, 89.49655771255493, optimization time, 3172.0072541236877
Random seed, 12, training time, 81.48455691337585, optimization time, 3365.142756462097
Random seed, 24, training time, 100.61954283714294, optimization time, 3273.311870098114
Random seed, 28, training time, 90.3498911857605, optimization time, 3288.958404779434
Random seed, 48, training time, 95.44152617454529, optimization time, 3270.923333644867
Random seed, 8, training time, 86.17897319793701, optimization time, 3484.336634874344
Random seed, 23, training time, 103.32791543006897, optimization time, 3517.009622812271
Random seed, 34, training time, 124.24859166145325, optimization time, 3395.6360697746277
Random seed, 10, training time, 101.80528330802917, optimization time, 3582.753284931183
Random seed, 26, training time, 95.53422570228577, optimization time, 3551.4144859313965
Random seed, 21, training time, 100.88160395622253, optimization time, 3654.174081325531
Random seed, 19, training time, 83.23836398124695, optimization time, 3713.8181550502777
Random seed, 39, training time, 101.94278287887573, optimization time, 3589.3353185653687
Random seed, 7, training time, 90.61806440353394, optimization time, 3820.811909198761
Random seed, 29, training time, 90.74334740638733, optimization time, 3852.9714121818542
Random seed, 50, training time, 103.41804718971252, optimization time, 3787.1989731788635
Random seed, 3, training time, 87.48271346092224, optimization time, 4273.307243347168
Random seed, 14, training time, 84.74159741401672, optimization time, 4209.668518543243
Random seed, 30, training time, 76.57125687599182, optimization time, 4291.4476816654205
Random seed, 31, training time, 133.49621963500977, optimization time, 7244.81746506691
