Random seed, 5, training time, 321.5299382209778
Random seed, 4, training time, 364.07690024375916
Random seed, 26, training time, 311.44671845436096
Random seed, 48, training time, 340.470516204834
Random seed, 2, training time, 408.0307822227478
Random seed, 50, training time, 369.0521991252899
Random seed, 18, training time, 420.8559498786926
Random seed, 34, training time, 409.25085949897766
Random seed, 7, training time, 474.91244077682495
Random seed, 35, training time, 438.9507267475128
Random seed, 45, training time, 433.3873510360718
Random seed, 32, training time, 451.43234610557556
Random seed, 39, training time, 413.020733833313
Random seed, 28, training time, 430.6535716056824
Random seed, 22, training time, 465.0770649909973
Random seed, 10, training time, 480.8664553165436
Random seed, 21, training time, 462.65470337867737
Random seed, 12, training time, 488.4410889148712
Random seed, 46, training time, 434.2778594493866
Random seed, 29, training time, 450.4995205402374
Random seed, 19, training time, 496.0311028957367
Random seed, 17, training time, 512.7662754058838
Random seed, 30, training time, 477.06300687789917
Random seed, 9, training time, 540.2043681144714
Random seed, 43, training time, 474.58322739601135
Random seed, 6, training time, 547.6598451137543
Random seed, 20, training time, 532.5213167667389
Random seed, 41, training time, 485.73731684684753
Random seed, 49, training time, 488.50356578826904
Random seed, 27, training time, 508.0511794090271
Random seed, 40, training time, 495.0293159484863
Random seed, 23, training time, 538.943416595459
Random seed, 15, training time, 558.450382232666
Random seed, 33, training time, 549.0906620025635
Random seed, 47, training time, 513.5660395622253
Random seed, 1, training time, 586.8879261016846
Random seed, 16, training time, 569.1847610473633
Random seed, 42, training time, 535.7270309925079
Random seed, 13, training time, 596.0091481208801
Random seed, 31, training time, 576.724778175354
Random seed, 25, training time, 590.9384670257568
Random seed, 3, training time, 656.195006608963
Random seed, 44, training time, 601.5397074222565
Random seed, 24, training time, 664.3502511978149
Random seed, 38, training time, 635.6964077949524
Random seed, 11, training time, 692.418802022934
Random seed, 36, training time, 671.2742187976837
Random seed, 14, training time, 794.7503201961517
Random seed, 8, training time, 865.0005130767822
Random seed, 37, training time, 899.1987743377686
