Random seed, 34, training time, 1862.0278792381287, optimization time, 0
Random seed, 2, training time, 1982.3316793441772, optimization time, 0
Random seed, 18, training time, 2015.0831933021545, optimization time, 0
Random seed, 15, training time, 2021.1119165420532, optimization time, 0
Random seed, 5, training time, 2037.1689257621765, optimization time, 0
Random seed, 17, training time, 2026.8972973823547, optimization time, 0
Random seed, 26, training time, 2023.451107263565, optimization time, 0
Random seed, 36, training time, 2043.2712578773499, optimization time, 0
Random seed, 27, training time, 2073.738894224167, optimization time, 0
Random seed, 44, training time, 2100.0250935554504, optimization time, 0
Random seed, 37, training time, 2098.3655812740326, optimization time, 0
Random seed, 4, training time, 2128.8034386634827, optimization time, 0
Random seed, 43, training time, 2077.2983281612396, optimization time, 0
Random seed, 41, training time, 2104.711053133011, optimization time, 0
Random seed, 42, training time, 2148.342566728592, optimization time, 0
Random seed, 3, training time, 2187.0586373806, optimization time, 0
Random seed, 19, training time, 2176.722535133362, optimization time, 0
Random seed, 32, training time, 2190.2186303138733, optimization time, 0
Random seed, 9, training time, 2210.610068798065, optimization time, 0
Random seed, 33, training time, 2239.815498828888, optimization time, 0
Random seed, 23, training time, 2242.1442687511444, optimization time, 0
Random seed, 47, training time, 2221.7202179431915, optimization time, 0
Random seed, 24, training time, 2231.5717051029205, optimization time, 0
Random seed, 38, training time, 2269.559365272522, optimization time, 0
Random seed, 20, training time, 2326.4986815452576, optimization time, 0
Random seed, 22, training time, 2328.4996421337128, optimization time, 0
Random seed, 14, training time, 2335.5457656383514, optimization time, 0
Random seed, 50, training time, 2328.885586500168, optimization time, 0
Random seed, 45, training time, 2331.9827370643616, optimization time, 0
Random seed, 39, training time, 2396.6769943237305, optimization time, 0
Random seed, 21, training time, 2391.697233915329, optimization time, 0
Random seed, 12, training time, 2389.344010591507, optimization time, 0
Random seed, 49, training time, 2353.6237528324127, optimization time, 0
Random seed, 30, training time, 2394.3105232715607, optimization time, 0
Random seed, 7, training time, 2442.1255519390106, optimization time, 0
Random seed, 8, training time, 2446.786902666092, optimization time, 0
Random seed, 6, training time, 2440.504115343094, optimization time, 0
Random seed, 28, training time, 2456.893311738968, optimization time, 0
Random seed, 46, training time, 2412.806862592697, optimization time, 0
Random seed, 29, training time, 2473.7857966423035, optimization time, 0
Random seed, 11, training time, 2493.6582396030426, optimization time, 0
Random seed, 25, training time, 2565.727824449539, optimization time, 0
Random seed, 35, training time, 2611.0631766319275, optimization time, 0
Random seed, 16, training time, 2634.7930183410645, optimization time, 0
Random seed, 48, training time, 2679.742148399353, optimization time, 0
Random seed, 40, training time, 2647.2562651634216, optimization time, 0
Random seed, 31, training time, 2747.1392045021057, optimization time, 0
Random seed, 10, training time, 2750.1606283187866, optimization time, 0
Random seed, 1, training time, 2796.6880762577057, optimization time, 0
Random seed, 13, training time, 2866.7832605838776, optimization time, 0
