Random seed, 43, training time, 270.3504374027252, optimization time, 12445.034710645676
Random seed, 47, training time, 189.4571030139923, optimization time, 12963.801400661469
Random seed, 32, training time, 231.9722671508789, optimization time, 13383.415236234665
Random seed, 40, training time, 244.02543902397156, optimization time, 13844.304959058762
Random seed, 38, training time, 194.1478979587555, optimization time, 14313.686465501785
Random seed, 1, training time, 190.36001539230347, optimization time, 14815.226138830185
Random seed, 31, training time, 171.08311009407043, optimization time, 14985.346649646759
Random seed, 18, training time, 184.50281763076782, optimization time, 15264.833204507828
Random seed, 21, training time, 196.53218483924866, optimization time, 15421.549427986145
Random seed, 20, training time, 232.2197642326355, optimization time, 15409.634177923203
Random seed, 4, training time, 178.82493686676025, optimization time, 15491.408816576004
Random seed, 3, training time, 201.15405178070068, optimization time, 15593.279382705688
Random seed, 35, training time, 207.06151056289673, optimization time, 15741.082576274872
Random seed, 23, training time, 227.93341398239136, optimization time, 16017.483856916428
Random seed, 19, training time, 275.2626223564148, optimization time, 16143.9339427948
Random seed, 2, training time, 236.6039183139801, optimization time, 16102.860039710999
Random seed, 34, training time, 225.64614701271057, optimization time, 16195.198368549347
Random seed, 36, training time, 200.15165376663208, optimization time, 16369.526163101196
Random seed, 22, training time, 185.90003871917725, optimization time, 16496.017595767975
Random seed, 26, training time, 217.23657202720642, optimization time, 16856.482035160065
Random seed, 50, training time, 206.11802506446838, optimization time, 17074.43974494934
Random seed, 45, training time, 221.2828106880188, optimization time, 17097.597551107407
Random seed, 24, training time, 268.82564330101013, optimization time, 17298.917252779007
Random seed, 10, training time, 211.2600598335266, optimization time, 17453.720613241196
Random seed, 7, training time, 240.1036856174469, optimization time, 17524.411130189896
Random seed, 30, training time, 224.90510630607605, optimization time, 18051.068425655365
Random seed, 27, training time, 191.59190011024475, optimization time, 18140.6787045002
Random seed, 39, training time, 209.0511119365692, optimization time, 18327.929720401764
Random seed, 49, training time, 311.9936418533325, optimization time, 18133.080178260803
Random seed, 33, training time, 212.0334951877594, optimization time, 18416.675664663315
Random seed, 46, training time, 225.60189151763916, optimization time, 18379.497548103333
Random seed, 13, training time, 192.55160331726074, optimization time, 18441.0441737175
Random seed, 15, training time, 178.50009036064148, optimization time, 18543.42059445381
Random seed, 48, training time, 251.48014783859253, optimization time, 18681.09610056877
Random seed, 16, training time, 204.83400630950928, optimization time, 18572.094507455826
Random seed, 44, training time, 222.65107107162476, optimization time, 19224.594356536865
Random seed, 17, training time, 264.8505218029022, optimization time, 20391.914935827255
Random seed, 42, training time, 231.00724720954895, optimization time, 20571.61585712433
Random seed, 37, training time, 254.11281442642212, optimization time, 20750.086198091507
Random seed, 9, training time, 271.2916750907898, optimization time, 20887.105110883713
Random seed, 11, training time, 237.77843284606934, optimization time, 21002.541122674942
Random seed, 8, training time, 186.31590747833252, optimization time, 21182.76779437065
Random seed, 28, training time, 289.96498250961304, optimization time, 21333.13456249237
Random seed, 29, training time, 223.31257843971252, optimization time, 21366.370478630066
Random seed, 6, training time, 245.02319478988647, optimization time, 22367.619622707367
Random seed, 25, training time, 227.95485639572144, optimization time, 23194.851353883743
Random seed, 5, training time, 225.11756587028503, optimization time, 24507.559022665024
Random seed, 14, training time, 212.07732796669006, optimization time, 24605.775406360626
Random seed, 41, training time, 378.19813895225525, optimization time, 25984.16650748253
Random seed, 12, training time, 452.5958695411682, optimization time, 27277.100484609604
