Random seed, 43, training time, 271.70945143699646, optimization time, 12654.433123588562
Random seed, 40, training time, 229.22098565101624, optimization time, 12916.514778137207
Random seed, 47, training time, 204.85373783111572, optimization time, 12992.523934841156
Random seed, 4, training time, 161.4540774822235, optimization time, 13746.4886937141425
Random seed, 32, training time, 240.33348083496094, optimization time, 13962.82270693779
Random seed, 1, training time, 212.363774061203, optimization time, 14222.936387062073
Random seed, 35, training time, 201.22138738632202, optimization time, 15473.937291145325
Random seed, 23, training time, 220.38102841377258, optimization time, 15690.269510269165
Random seed, 31, training time, 178.51388502120972, optimization time, 15693.959834575653
Random seed, 3, training time, 199.49247980117798, optimization time, 15698.530161380768
Random seed, 18, training time, 194.58364009857178, optimization time, 15981.312734127045
Random seed, 21, training time, 202.67534947395325, optimization time, 16069.418101072311
Random seed, 7, training time, 230.22323560714722, optimization time, 16615.389297008514
Random seed, 50, training time, 183.46282172203064, optimization time, 16316.881855249405
Random seed, 19, training time, 287.55264115333557, optimization time, 16636.17920947075
Random seed, 22, training time, 173.99299335479736, optimization time, 16730.229335308075
Random seed, 2, training time, 253.20700478553772, optimization time, 16685.592958927155
Random seed, 20, training time, 243.1021008491516, optimization time, 16763.67018699646
Random seed, 39, training time, 191.80912446975708, optimization time, 17027.100217819214
Random seed, 34, training time, 222.6307713985443, optimization time, 17020.537858963013
Random seed, 24, training time, 271.081702709198, optimization time, 17504.303583860397
Random seed, 15, training time, 183.53119730949402, optimization time, 18034.647277355194
Random seed, 27, training time, 190.14709043502808, optimization time, 18174.626257658005
Random seed, 33, training time, 223.8640923500061, optimization time, 18423.434715032578
Random seed, 45, training time, 251.73343920707703, optimization time, 18480.26353907585
Random seed, 13, training time, 200.5829930305481, optimization time, 18582.268159389496
Random seed, 30, training time, 237.46767210960388, optimization time, 18786.709216594696
Random seed, 46, training time, 241.972341299057, optimization time, 19221.935548067093
Random seed, 48, training time, 256.9340486526489, optimization time, 19622.227106809616
Random seed, 37, training time, 228.88167262077332, optimization time, 19342.64887237549
Random seed, 16, training time, 219.91508626937866, optimization time, 19769.757464170456
Random seed, 11, training time, 233.78202080726624, optimization time, 19820.974260807037
Random seed, 44, training time, 235.20205545425415, optimization time, 19838.41136622429
Random seed, 42, training time, 216.24933385849, optimization time, 19927.057836055756
Random seed, 17, training time, 268.40616035461426, optimization time, 20054.69207930565
Random seed, 9, training time, 259.17406725883484, optimization time, 20136.227929353714
Random seed, 5, training time, 205.34061789512634, optimization time, 21181.290184736252
Random seed, 8, training time, 178.44476175308228, optimization time, 21367.834215402603
Random seed, 6, training time, 229.03718781471252, optimization time, 21483.347325086594
Random seed, 10, training time, 288.7909941673279, optimization time, 21464.550670862198
Random seed, 29, training time, 226.17458057403564, optimization time, 22138.2119204998
Random seed, 26, training time, 308.0930371284485, optimization time, 21539.879945516586
Random seed, 12, training time, 322.9546809196472, optimization time, 22986.710039138794
Random seed, 49, training time, 410.3188636302948, optimization time, 23265.466680288315
Random seed, 25, training time, 234.2937572002411, optimization time, 23103.5338037014
Random seed, 14, training time, 218.8624885082245, optimization time, 24745.31012248993
Random seed, 41, training time, 356.2002091407776, optimization time, 25564.94286632538
